"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701,0.251298701298701
13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286,13.8214285714286
3.57825321964448,3.48037167741996,3.88052078443623,3.13981552936499,3.15713991890326,3.3089803035604,3.67847370945734,3.15713991890326,3.27584627709678,3.15137570454061,3.55787036841445,2.80976959817085,3.38503198780182,3.37965647989229,3.26472687348292,3.85230576931008,2.7243490822723,2.97325742919441,3.39039897280618,3.36887973209948,2.69752171013013,3.34178582011661,3.53737007012088,2.9114641293726,3.34178582011661,3.48037167741996,3.00367739980144,3.5270752388147,3.4383248715149,3.45941215635438,3.8758325456704,2.88007034546123,3.41710745757627,3.44888463054437,3.41710745757627,3.85230576931008,3.8992173706907,3.37965647989229,2.7902892835178,3.88052078443623
0.264772299585999,0.254957507082153,0.266183035714286,0.264284349321613,0.253819709702063,0.259357780733422,0.276715410573678,0.252100840336134,0.258512459577706,0.25214899713467,0.257062146892655,0.234022011971423,0.255258669698692,0.260424564063685,0.260894386298763,0.264804469273743,0.25725900116144,0.243804034582133,0.267715043577113,0.250853242320819,0.259201859744285,0.252799392674132,0.257255936675462,0.253512993262753,0.247105712658949,0.271388101983003,0.251631477927063,0.251131221719457,0.25420843578589,0.259119259119259,0.276279069767442,0.227745664739884,0.26007950028393,0.259784458309699,0.261215218625781,0.262011173184358,0.272118959107807,0.276914329037149,0.235896445131376,0.262276785714286
0.266264965884579,0.251875773406022,0.254225163350827,0.258901925828233,0.251225079766161,0.266644749391598,0.275777740099149,0.253195749284869,0.265885892023567,0.249738962043721,0.250905010206757,0.231239277547604,0.25288240986494,0.265539584285438,0.261440566442501,0.267541721632832,0.258937377398512,0.240665109437224,0.271818290559998,0.252039884779823,0.256214112899484,0.249522527595848,0.262027317914839,0.254367376014324,0.250100344121422,0.270740708870961,0.251088467070057,0.251582360339547,0.26510054335913,0.258581211131244,0.280037661304247,0.22674928439662,0.269917336337062,0.262917474835597,0.263740280114275,0.262129105414709,0.261642377629496,0.285139703041074,0.236615566359043,0.268006775468665
1.77792207792208,1.77077922077922,1.78896103896104,1.76883116883117,1.77467532467532,1.77402597402597,1.78246753246753,1.76233766233766,1.77272727272727,1.77532467532468,1.77792207792208,1.77012987012987,1.77142857142857,1.77532467532468,1.76818181818182,1.78376623376623,1.76623376623377,1.76363636363636,1.77597402597403,1.77207792207792,1.76688311688312,1.76428571428571,1.77922077922078,1.76818181818182,1.77207792207792,1.77142857142857,1.77077922077922,1.77077922077922,1.75909090909091,1.77597402597403,1.77857142857143,1.76948051948052,1.76428571428571,1.77142857142857,1.77012987012987,1.77272727272727,1.78441558441558,1.77532467532468,1.75909090909091,1.76818181818182
21.3928571428571,21.1964285714286,21.6964285714286,21.1428571428571,21.3035714285714,21.2857142857143,21.5178571428571,20.9642857142857,21.25,21.3214285714286,21.3928571428571,21.1785714285714,21.2142857142857,21.3214285714286,21.125,21.5535714285714,21.0714285714286,21,21.3392857142857,21.2321428571429,21.0892857142857,21.0178571428571,21.4285714285714,21.125,21.2321428571429,21.2142857142857,21.1964285714286,21.1964285714286,20.875,21.3392857142857,21.4107142857143,21.1607142857143,21.0178571428571,21.2142857142857,21.1785714285714,21.25,21.5714285714286,21.3214285714286,20.875,21.125
58.8551190762759,57.3836829229073,67.8129589290517,50.1160512094991,68.4988302181447,50.4945915473583,60.2581517267108,82.8263126651123,58.7397336313587,58.52758187127,54.8984286280117,40.2894381270061,67.8022410867945,46.2695709090633,57.5527862161349,62.7663711200601,47.977781911512,46.6927158081932,60.6098545052645,63.3987017185525,41.2596463420072,55.4554342131713,59.952086057417,48.2644107743938,86.6571981847964,49.5015597424225,54.5032035688618,57.5909081622185,81.6947201079732,53.2717032281234,64.9101500062233,43.5198397800863,54.2504766558155,55.152110316871,58.2349618262187,54.0842437938196,61.5197107405663,47.8694509733619,42.6118532811772,68.0349946170459
0.0102527075847019,0.0102899915475713,0.010208483121706,0.0102963528029563,0.0102672000517501,0.0102743926299966,0.0102320013569918,0.0103326138643766,0.0102795348136511,0.0102644095993619,0.010257019366345,0.010287739818061,0.010286034987746,0.0102668802325615,0.0103016129494891,0.0102250089894386,0.010306884901581,0.0103242393526915,0.0102620564623752,0.0102809465809547,0.0103030517714117,0.0103245960429049,0.010249552679557,0.01029789565695,0.0102839899431062,0.0102883624960207,0.0102861831300223,0.0102911006150506,0.0103536048475638,0.0102656317274015,0.0102549522975442,0.0102923168201235,0.0103239550579995,0.0102875292812899,0.0102926481349651,0.0102841640468052,0.0102249064873028,0.0102664490804094,0.010347660299822,0.0103079829070463
