"genNum","score","similarity","evaluations","mateMethod","minutes","cohort"
"1","11","0.842954186582953","841","None","0.16","ENTP, ENFJ, ENTP, ENTJ, ENFP, INTP, INTP, INFP, ENTJ, ENTP, INTP, ENFP, ESFJ, INTJ"
