"Evaluations","Wins","Losses","Draws","Minutes","Assignment"
81,14,0,3,0.64,"ESTP, INTP, ENFJ, ENFP, ISTP, ESFP, ENFJ, INTP, INFJ, ENFJ, INFJ, ENFJ, ESFP, INTP, ENFJ, ENFP, ISTJ, INTP, ENTP, INFP, INTP, INFP, INFJ, INFP"
