"genNum","score","similarity","evaluations","mateMethod","minutes","cohort"
"1","12","0.902042658803641","841","None","34.34","ISFP, ESFJ, ENTP, INFP, INTP, INTJ, ISTJ, ISTJ, ISTJ, ISFP, INTP, ESFJ, ENTP, ISFP, INTP, INFP, INTJ, ENTP, ISFP, INFP, ISTP, INFP, ENTP, INFP"
